6.093,52.517
4.864,51.706
4.797,51.679
5.253,52.248
5.286,52.294
5.04,51.548
6.4,52.154
4.728,51.604
4.742,51.619
5.068,52.041
6.769,52.303
5.288,52.296
5.241,52.024
5.258,52.368
4.953,51.629
5.018,52.106
4.661,51.573
4.752,51.668
5.113,51.553
5.034,51.544
5.028,51.791
5.998,52.193
5.914,52.808
5.037,52.089
4.83,51.612
5.147,51.615
5.019,51.674
4.745,51.606
5.906,51.83
6.093,52.517
4.843,51.702
4.864,51.706
4.797,51.679
5.253,52.248
5.189,52.068
5.335,51.972
5.286,52.294
4.858,51.697
5.332,51.736
5.04,51.548
5.947,52.218
6.4,52.154
5.03,52.077
5.386,52.19
5.174,52.021
6.111,52.331
4.94,51.651
5.392,51.731
5.308,52.341
5.071,51.524
5.857,51.825
5.945,52.21
6.283,52.247
5.041,51.657
4.889,51.728
4.728,51.604
4.779,51.6
4.984,51.571
5.144,51.466
4.735,51.599
5.378,52.193
4.742,51.626
5.625,53.033
5.948,51.726
5.036,52.081
5.068,52.041
5.236,51.455
5.188,52.177
6.769,52.303
5.325,51.597
5.066,51.52
5.469,51.739
5.288,52.296
6.133,52.797
5.241,52.024
5.258,52.368
5.07,51.529
5.71,51.642
5.613,52.182
4.953,51.629
5.018,52.106
4.661,51.573
5.395,51.678
4.752,51.668
5.148,52.036
5.113,51.553
5.034,51.544
5.08,51.526
5.359,51.715
5.098,52.101
5.863,51.735
5.349,51.738
5.028,51.791
5.998,52.193
4.961,52.271
4.643,51.455
5.914,52.808
5.316,51.702
6.103,51.88
5.363,51.706
5.96,52.205
5.056,52.092
5.0,51.591
5.037,52.089
5.245,52.31
4.8,51.567
5.164,52.018
4.669,51.549
5.164,52.018
4.87,51.698
5.606,51.453
5.655,51.909
3.39,51.374
4.587,51.583
4.505,51.529
3.921,51.649
4.286,51.489
3.917,51.65
4.597,51.539
4.413,51.57
3.597,51.466
3.39,51.374
3.486,51.501
4.46,51.584
3.619,51.577
3.586,51.47
3.409,51.368
3.839,51.32
3.908,51.494
4.587,51.583
3.596,51.46
4.452,51.53
4.505,51.529
3.596,51.46
4.965,52.316
4.167,51.991
4.365,51.849
5.073,52.51
4.443,52.001
4.712,51.795
4.636,52.036
4.544,51.922
4.722,52.021
4.155,52.004
4.439,52.188
4.481,51.86
4.376,51.912
4.653,52.073
4.606,51.817
4.506,52.078
4.5,52.183
4.66,51.77
4.506,51.86
4.611,51.954
4.965,52.316
4.167,51.991
4.365,51.849
5.073,52.51
4.443,52.001
4.712,51.795
4.54,52.069
4.636,52.036
4.713,52.032
4.544,51.922
4.121,51.831
4.722,52.021
4.561,51.92
4.462,52.124
4.62,52.385
4.155,52.004
4.522,52.157
4.827,52.616
4.493,51.992
4.63,51.813
4.841,52.379
4.65,52.302
4.337,51.855
4.388,52.135
4.494,51.841
4.164,51.888
4.442,52.126
4.469,52.18
4.469,51.993
4.684,52.001
4.647,52.314
4.439,52.188
4.481,51.86
4.376,51.912
4.36,51.831
4.451,52.228
4.168,52.006
4.164,51.847
4.361,52.003
4.653,52.073
4.88,52.324
4.388,52.036
4.507,51.996
4.6,51.816
4.772,52.143
4.481,51.93
4.561,52.266
4.606,51.817
3.928,51.822
4.763,52.647
4.281,52.112
4.804,52.677
4.623,52.401
4.321,51.855
4.686,52.601
4.227,51.941
4.577,51.972
4.506,52.078
4.674,51.811
4.772,52.143
4.655,52.292
4.813,52.498
4.5,52.183
4.239,51.903
4.162,52.0
4.66,51.77
4.943,52.519
4.485,52.185
4.3,52.034
4.492,52.208
4.687,52.029
4.463,51.934
4.506,51.86
4.618,51.888
4.611,51.954
4.531,52.377
4.482,52.196
4.832,52.651
6.059,50.884
5.734,51.353
5.986,51.329
5.49,51.465
5.823,50.988
5.67,51.498
5.33,51.293
5.51,51.522
5.679,51.234
5.461,51.426
6.059,50.884
5.986,51.329
5.813,51.468
6.096,51.328
5.683,51.494
5.49,51.465
5.85,51.135
5.886,51.142
5.952,50.901
6.156,51.333
5.787,51.3
5.571,51.277
6.084,51.33
6.18,51.368
5.961,50.94
5.929,50.885
5.449,51.359
5.846,51.251
5.52,51.494
5.73,50.809
5.585,51.374
5.948,51.639
5.498,51.478
5.471,51.494
6.113,51.491
5.823,50.988
5.367,51.319
5.7,51.493
5.614,51.452
5.357,51.408
6.069,51.285
5.884,51.162
5.414,51.496
5.562,51.384
5.734,51.353
5.708,50.771
5.483,51.535
5.625,51.459
5.699,51.263
5.487,51.528
5.94,51.13
5.495,51.4
6.19,51.387
6.046,51.447
5.686,51.233
5.67,51.498
5.33,51.293
5.351,51.313
5.51,51.522
5.322,51.356
5.454,51.35
5.679,51.234
5.606,51.453
5.416,51.442
5.731,50.834
5.461,51.426
6.06,50.863
5.606,51.453
5.06,52.641
4.56,51.917
4.646,52.034
4.321,51.851
4.423,51.846
4.645,52.117
4.321,51.851
4.604,51.956
4.684,52.001
4.451,52.228
4.134,51.992
5.06,52.641
4.15,51.763
4.985,52.499
4.494,52.278
4.168,52.026
4.835,52.272
4.321,51.851
4.275,52.065
4.498,51.857
4.486,52.066
4.63,52.342
4.757,52.083
4.684,52.314
4.681,51.78
4.158,51.849
4.501,51.983
4.639,52.431
4.423,51.846
4.133,51.896
4.626,51.849
4.516,52.157
4.607,51.953
4.645,52.117
4.553,52.242
4.306,51.837
4.56,52.214
3.863,51.804
4.608,52.359
4.652,52.078
4.176,52.002
4.603,52.307
4.646,52.113
4.461,52.055
4.479,51.859
4.609,52.266
4.609,52.266
4.476,52.172
4.792,52.156
4.44,52.023
4.45,52.193
4.693,51.794
4.484,52.05
4.593,52.006
4.283,51.792
4.358,51.834
4.614,52.332
5.041,52.648
4.779,52.946
4.706,52.602
4.342,52.089
4.604,51.956
4.49,51.965
4.752,52.628
4.488,51.902
4.37,52.035
4.468,52.178
4.823,52.652
4.684,52.001
4.507,51.996
4.451,52.228
4.488,51.774
4.593,52.006
5.942,50.94
5.563,51.42
5.72,50.792
6.07,50.854
5.443,51.384
5.725,51.385
5.859,51.04
5.781,51.382
5.571,51.277
6.046,51.447
5.377,51.505
5.554,51.351
5.942,50.94
5.563,51.42
5.471,51.45
5.841,51.127
5.594,51.519
6.07,50.854
5.667,50.847
5.855,51.013
5.476,51.352
5.737,50.869
5.738,51.286
5.321,51.51
5.367,51.505
5.608,51.458
5.802,51.467
5.585,51.388
6.178,51.363
5.783,50.863
5.725,51.385
5.859,51.04
5.405,51.423
5.781,51.382
5.357,51.408
5.705,50.768
6.046,51.447
5.377,51.505
6.192,51.367
5.571,51.277
5.945,50.967
3.706,51.573
3.82,51.479
3.608,51.485
3.843,51.734
4.437,51.523
4.581,51.571
3.666,51.505
3.843,51.734
3.793,51.718
3.602,51.464
4.287,51.48
4.433,51.516
3.485,51.503
3.82,51.479
3.608,51.485
3.686,51.523
4.287,51.48
4.582,51.643
4.552,51.597
4.597,51.539
5.311,52.398
6.558,53.229
5.074,52.049
5.078,51.524
5.162,52.217
4.997,52.098
4.997,52.098
4.646,51.577
4.785,51.573
4.934,51.633
4.729,51.611
5.31,52.356
5.048,52.271
3.698,51.565
4.786,51.585
6.095,51.926
5.131,51.492
5.316,52.164
5.072,52.028
4.728,51.623
5.683,51.699
5.335,51.982
5.019,52.095
5.166,52.015
4.92,51.448
4.804,51.607
5.288,52.296
5.056,52.092
5.285,52.047
4.815,51.591
5.325,51.597
6.122,52.241
5.311,52.398
6.558,53.229
5.228,51.706
5.074,52.049
5.425,52.191
6.545,53.225
5.018,51.582
5.202,51.952
4.935,51.412
5.281,52.354
5.149,52.358
4.833,51.565
5.722,52.636
5.245,52.091
5.667,51.967
5.466,51.707
4.621,51.574
5.178,52.023
4.736,51.573
4.812,51.549
5.065,52.078
5.345,52.043
4.99,51.605
5.053,51.56
5.457,52.982
6.193,52.27
5.352,52.075
5.814,51.955
5.044,52.017
5.076,51.527
5.047,52.084
4.858,51.7
5.237,51.63
5.17,51.543
5.177,51.475
5.145,51.409
4.785,51.573
5.726,51.977
5.138,52.339
4.806,51.576
5.145,52.036
5.244,52.022
5.146,52.276
5.279,52.408
5.423,52.185
4.729,51.611
5.409,51.624
5.129,52.073
5.393,51.872
5.31,52.356
4.997,52.171
5.845,51.914
5.256,51.727
5.775,51.578
5.404,52.115
4.895,52.194
5.048,52.271
5.202,51.8
5.271,52.054
5.185,52.02
6.545,53.209
5.208,51.689
3.698,51.565
5.015,52.132
5.204,51.578
4.768,51.582
6.19,52.126
5.683,51.699
6.095,51.926
5.127,52.305
5.579,51.77
5.131,51.492
4.648,51.586
4.916,52.086
4.874,51.707
5.316,52.164
5.033,52.08
5.195,52.126
5.072,52.028
4.728,51.623
4.746,51.593
5.335,51.982
5.019,52.095
4.995,51.59
5.34,51.636
6.509,52.112
5.579,51.77
4.988,51.573
5.715,52.114
5.166,52.015
4.92,51.448
5.046,51.694
4.877,52.028
5.084,52.007
5.288,52.296
5.056,52.092
4.786,51.585
5.285,52.047
4.815,51.591
4.943,51.661
5.042,52.083
5.101,51.887
5.325,51.597
4.742,51.619
5.02,51.525
5.345,52.043
5.659,51.667
5.161,52.014
5.511,51.729
5.226,52.29
5.147,52.03
5.213,52.137
5.058,51.554
5.068,51.539
5.768,51.583
5.139,51.484
5.142,51.688
5.444,51.727
4.833,51.569
5.456,51.571
4.961,51.623
5.113,51.553
5.103,51.554
5.147,51.615
5.152,52.089
4.657,51.573
5.768,51.583
5.221,51.599
5.139,51.484
5.142,51.688
5.012,51.568
5.43,52.009
5.114,51.987
5.0,51.586
5.284,51.67
5.084,52.108
5.224,52.134
5.283,52.168
5.011,51.836
5.173,51.475
5.043,51.679
5.109,52.051
5.043,51.547
4.815,51.565
5.177,52.016
5.576,52.258
4.779,51.539
4.873,51.711
4.98,51.574
5.698,51.745
5.854,51.739
5.306,51.885
5.125,52.327
4.948,51.972
5.239,52.279
5.399,51.678
5.084,51.984
5.444,51.727
4.833,51.569
5.456,51.571
4.747,51.569
5.101,52.127
4.87,51.698
5.871,51.739
5.199,52.271
4.984,51.571
4.713,51.607
5.007,51.832
5.113,51.553
5.103,51.554
5.147,51.615
5.176,51.574
4.911,52.088
5.199,52.271
4.747,51.569
5.615,52.258
5.084,52.007
4.992,51.592
4.721,51.592
4.87,51.698
5.071,51.524
5.352,52.075
5.31,51.995
4.976,51.582
3.504,51.562
3.589,51.473
3.559,51.461
4.384,51.519
4.288,51.476
4.413,51.57
3.504,51.562
3.589,51.473
3.991,51.518
3.559,51.461
3.845,51.329
4.11,51.594
4.298,51.482
4.456,51.521
4.292,51.486
4.384,51.519
4.288,51.476
4.413,51.57
4.171,51.416
4.582,51.643
4.961,51.623
4.335,51.849
4.902,52.429
4.916,52.298
4.589,52.451
4.68,52.347
4.156,51.843
4.45,52.13
4.609,52.272
4.769,52.001
4.461,52.153
4.331,51.937
4.559,52.268
4.54,52.069
4.168,52.006
4.506,51.86
4.481,51.93
4.646,52.113
5.042,52.649
4.476,52.172
4.684,52.001
4.447,52.126
4.335,51.849
4.902,52.429
4.916,52.298
4.88,52.392
4.589,52.451
4.68,52.347
4.646,52.486
4.251,52.021
4.383,52.066
4.59,52.285
3.885,51.78
4.358,52.034
4.534,52.057
4.225,52.06
4.588,52.091
4.463,52.13
4.166,51.994
4.383,52.066
4.75,52.238
4.628,52.357
4.673,51.863
5.046,52.498
4.476,52.172
4.383,52.066
4.567,52.251
4.671,52.064
4.172,52.021
4.284,52.022
4.824,52.248
4.666,52.501
4.556,51.878
4.761,52.882
4.45,52.13
4.371,51.868
4.693,52.6
4.769,52.001
4.908,52.427
4.68,52.004
4.331,51.937
4.628,52.623
4.353,52.087
4.685,52.547
5.07,52.504
4.572,52.462
5.07,52.504
4.559,52.268
4.894,52.347
4.584,52.016
4.943,52.519
4.168,52.006
4.47,51.856
4.506,51.86
4.63,51.813
4.481,51.93
4.453,51.983
4.728,52.05
4.251,51.827
3.928,51.822
5.064,52.51
4.684,52.351
4.374,51.919
4.479,51.859
4.175,51.894
4.44,52.023
4.283,51.792
4.646,52.113
4.639,52.431
5.042,52.649
4.444,52.186
4.476,52.172
4.684,52.001
4.54,52.069
4.447,52.126
4.231,51.909
4.908,52.427
5.925,50.944
5.448,51.484
5.386,51.413
5.98,51.19
5.329,51.363
5.33,51.293
6.046,51.447
5.855,51.013
5.405,51.423
5.925,50.944
5.448,51.484
5.873,50.952
5.941,50.932
5.677,51.489
5.388,51.437
5.614,51.451
5.981,50.948
5.477,51.509
5.768,50.938
5.94,50.937
5.46,51.437
5.486,51.532
5.732,51.272
5.626,51.462
5.543,51.408
5.502,51.48
5.284,51.424
5.869,51.584
5.904,51.177
5.386,51.413
5.472,51.439
6.047,51.603
5.98,51.19
6.004,51.324
5.7,51.263
5.329,51.363
5.208,51.372
5.742,51.29
5.33,51.293
5.738,51.286
5.87,50.992
5.608,51.458
5.7,51.493
6.046,51.447
5.855,51.013
5.405,51.423
4.466,51.552
7.03,53.16
4.616,52.275
4.58,51.972
4.943,52.519
4.877,52.336
7.03,53.16
4.088,51.915
4.261,52.096
4.865,52.352
6.908,52.213
4.382,51.946
4.534,52.07
4.526,52.009
4.73,52.008
4.463,51.905
4.796,52.45
4.886,51.853
4.494,51.984
4.681,52.005
4.973,52.487
4.616,52.27
4.747,52.644
4.156,51.843
4.966,52.504
4.212,51.99
4.616,52.275
4.825,52.384
4.487,52.26
4.359,52.059
4.395,51.865
5.841,51.948
4.215,51.995
5.994,52.238
3.899,51.814
4.493,51.992
6.052,52.537
4.621,52.348
5.457,52.982
4.111,51.912
4.683,52.315
4.505,51.855
4.487,51.986
4.441,52.117
7.02,53.191
4.58,51.972
4.735,52.284
4.943,52.519
4.609,52.272
4.156,51.843
5.885,51.071
5.571,51.275
5.861,50.993
5.336,51.464
5.794,50.944
5.631,51.464
5.707,51.263
5.709,51.258
5.286,51.515
6.189,51.358
5.878,50.951
5.459,51.44
5.701,51.265
5.947,50.942
5.824,51.217
5.885,51.071
5.403,51.432
5.999,51.359
5.565,51.492
5.748,51.29
5.46,51.421
5.76,50.923
5.861,50.993
5.478,51.529
5.33,51.293
5.334,51.442
6.199,51.365
5.434,51.477
3.534,51.401
3.685,51.525
3.685,51.525
3.675,51.593
4.324,51.42
4.395,51.461
3.67,51.504
4.541,51.665
3.552,51.392
4.593,51.649
4.323,51.582
3.71,51.674
3.898,51.508
4.105,51.435
3.664,51.37
5.375,51.715
5.337,51.703
5.042,52.089
4.833,51.565
5.072,51.891
5.43,52.009
5.078,51.524
4.794,51.54
5.082,51.526
5.19,52.36
5.074,51.674
4.641,51.557
5.169,52.268
4.839,51.651
5.998,51.537
5.082,51.625
5.003,51.829
5.151,51.591
4.637,51.584
5.224,52.081
5.182,51.541
5.342,51.972
4.797,51.684
4.714,51.6
5.076,52.04
5.279,52.292
5.289,52.296
4.725,51.597
5.001,51.832
5.156,52.026
5.361,51.731
5.064,52.335
5.239,52.389
5.066,51.541
4.804,51.68
5.208,51.579
5.103,51.88
5.053,51.518
5.064,52.335
5.236,52.046
5.051,51.548
5.333,51.692
5.063,52.335
5.042,52.089
5.561,52.01
5.546,51.775
4.989,51.57
5.434,52.139
5.257,52.118
5.511,51.729
5.775,51.578
4.648,51.586
4.824,51.567
5.425,51.624
5.417,52.206
5.311,52.157
4.774,51.586
5.08,51.896
4.823,52.059
5.089,52.25
4.791,51.586
4.852,51.64
5.172,52.209
5.063,52.335
4.833,51.565
5.072,51.891
4.989,51.572
5.43,52.009
5.078,51.524
4.973,51.573
5.145,52.287
5.037,52.024
5.037,52.089
5.192,51.573
5.192,52.022
5.189,52.356
5.15,51.591
4.827,51.642
4.782,51.572
5.216,52.13
4.962,51.814
5.181,51.829
5.17,52.025
5.146,52.103
5.023,52.084
4.904,52.081
5.507,51.945
5.145,51.409
4.758,51.587
5.434,51.723
5.256,51.727
4.703,51.595
4.815,51.565
4.863,52.022
4.852,51.64
5.218,52.095
4.865,51.695
5.023,51.663
5.682,51.549
5.138,52.339
5.023,52.108
5.434,51.723
5.088,52.038
5.256,51.727
5.165,52.015
5.298,51.693
4.934,51.633
4.815,51.565
5.627,51.642
5.268,52.046
5.056,51.686
4.983,51.58
4.383,52.066
4.703,51.595
4.863,52.022
5.066,51.541
4.852,51.64
5.072,51.891
5.434,51.723
5.023,51.663
4.753,52.637
4.287,51.48
4.556,51.53
3.884,51.568
4.396,51.521
4.286,51.511
3.637,51.487
3.565,51.46
4.439,51.51
4.287,51.48
4.501,52.26
4.367,51.829
4.944,52.491
4.168,52.006
4.757,52.489
4.359,52.059
4.226,52.06
4.635,52.129
4.501,52.26
4.641,52.121
4.561,52.252
4.367,51.829
4.944,52.491
5.746,51.867
4.627,52.267
4.07,51.872
4.502,52.182
4.363,51.836
4.696,51.8
4.671,52.098
4.735,52.017
4.646,52.302
4.711,52.593
4.809,52.658
5.694,52.037
4.541,52.164
4.479,52.22
4.583,52.016
5.052,52.493
5.951,52.962
4.501,51.96
4.22,52.022
4.754,52.655
4.749,52.049
4.61,52.328
4.25,52.079
4.488,51.902
4.499,52.148
4.624,51.84
4.762,52.077
5.951,52.962
4.644,52.025
5.692,52.539
4.323,52.009
4.028,51.809
4.414,52.192
4.702,52.676
4.528,52.373
4.908,52.427
4.646,52.034
4.722,52.619
4.803,52.28
4.456,52.141
4.54,52.069
4.926,52.495
4.196,51.999
4.168,52.006
4.243,51.923
6.047,52.522
4.633,52.34
4.467,51.99
4.239,51.934
6.769,52.303
4.657,52.431
4.646,52.136
4.625,51.965
4.662,52.428
4.584,51.922
4.667,52.154
4.228,52.043
4.981,52.359
4.811,52.644
4.589,51.989
4.642,52.162
4.589,51.979
4.148,51.844
4.372,51.933
4.576,51.805
4.607,51.957
4.694,52.595
4.757,52.489
4.148,51.837
4.359,52.059
4.973,52.487
4.226,52.06
4.706,52.258
4.668,52.022
4.73,52.008
4.635,52.129
4.877,52.336
4.597,52.296
4.774,52.663
4.63,52.342
5.155,52.3
5.394,51.439
5.171,52.041
5.394,51.439
5.337,51.327
5.701,51.481
6.044,51.235
5.771,50.992
5.969,51.18
5.778,51.296
5.77,50.948
5.407,51.433
5.68,50.842
5.45,51.488
4.779,51.578
5.494,51.414
5.721,51.247
5.132,51.573
6.152,51.369
5.951,51.226
5.997,51.182
6.528,53.336
6.186,51.496
5.443,51.384
5.94,50.876
5.7,51.263
5.904,51.177
6.386,53.243
5.985,51.201
5.737,51.256
5.986,50.877
5.554,51.356
5.886,50.913
5.88,52.004
5.764,50.948
5.171,52.041
5.569,51.387
5.731,50.834
6.026,51.281
5.939,51.157
5.991,50.956
4.746,51.597
5.537,51.466
4.538,51.667
4.423,51.846
4.654,52.292
4.329,52.044
4.641,52.121
4.633,52.34
4.229,51.934
4.638,52.036
4.343,51.848
4.647,52.027
4.677,51.86
4.758,52.635
4.766,52.076
4.827,52.649
4.469,51.788
4.681,51.813
4.634,52.333
4.354,51.837
4.221,51.883
4.423,51.846
4.716,52.03
4.56,51.917
4.773,52.636
4.991,52.356
4.258,51.976
4.542,51.843
4.372,52.109
3.929,51.801
4.462,52.043
4.82,52.375
4.654,52.292
4.342,51.922
4.329,52.044
4.37,51.815
4.641,52.121
4.633,52.34
4.501,51.96
5.642,51.491
5.502,51.48
4.384,51.519
5.783,50.863
6.022,50.908
5.738,51.249
6.043,50.866
5.869,50.974
5.682,51.256
5.051,51.554
5.822,50.826
5.504,51.45
6.003,50.875
5.172,51.366
5.675,51.418
5.853,51.061
5.7,51.493
4.384,51.519
5.788,51.276
5.7,51.381
5.783,50.863
5.65,51.232
5.559,51.421
5.679,51.234
5.828,50.951
5.502,51.48
5.721,51.247
3.386,51.378
3.616,51.48
4.275,51.525
3.573,51.46
3.897,51.5
3.663,51.54
3.685,51.525
3.719,51.681
4.086,51.664
4.086,51.664
3.897,51.5
3.386,51.378
3.896,51.488
4.59,51.572
3.616,51.48
4.275,51.525
3.615,51.511
4.048,51.497
3.602,51.464
5.057,51.527
5.057,51.527
5.942,50.9
5.34,51.703
4.87,51.663
5.579,51.77
5.31,52.356
4.976,51.575
4.955,51.628
5.066,51.541
5.074,51.674
5.425,51.624
5.218,52.095
4.745,51.589
5.308,51.692
5.061,51.521
5.177,52.011
5.134,51.575
5.589,52.018
5.177,52.015
5.082,51.526
5.453,52.002
5.07,51.532
4.794,51.679
5.092,52.014
5.218,52.099
4.756,51.639
5.625,52.187
5.068,51.538
4.795,51.676
5.362,51.72
5.08,51.525
5.172,52.233
5.069,51.872
4.834,51.65
5.15,52.269
5.017,51.578
5.537,52.01
5.496,52.209
5.233,52.093
5.399,51.63
4.855,51.507
5.151,52.036
4.87,51.663
4.918,52.087
4.811,51.596
5.106,51.994
5.579,51.77
5.31,52.356
5.199,52.271
5.606,51.677
4.976,51.575
5.291,51.954
4.665,51.591
5.2,52.127
4.841,51.642
4.955,51.628
5.074,51.674
5.425,51.624
4.953,51.809
5.056,51.686
5.383,51.845
5.218,52.095
5.013,52.093
5.438,51.559
5.881,51.732
5.178,52.367
4.745,51.589
5.308,51.692
5.082,51.526
5.066,51.541
4.423,51.846
4.654,52.292
4.641,52.121
4.633,52.34
4.229,51.934
4.638,52.036
4.343,51.848
4.647,52.027
4.677,51.86
4.758,52.635
4.766,52.076
4.827,52.649
4.469,51.788
4.681,51.813
4.634,52.333
4.354,51.837
4.221,51.883
4.423,51.846
4.56,51.917
4.773,52.636
4.991,52.356
4.258,51.976
4.542,51.843
4.372,52.109
3.929,51.801
4.462,52.043
4.82,52.375
4.654,52.292
4.342,51.922
4.329,52.044
4.37,51.815
4.641,52.121
4.633,52.34
4.501,51.96
4.329,52.044
4.31,51.473
4.769,52.001
4.809,52.658
4.624,51.84
4.589,51.989
4.711,52.593
4.719,52.106
4.643,51.852
4.386,52.032
4.646,52.113
4.87,52.29
4.901,52.431
4.509,52.155
4.436,52.248
4.103,51.913
4.395,52.2
4.65,51.954
4.452,52.179
4.703,52.834
4.392,51.856
4.689,52.52
4.4,51.862
4.669,51.99
4.498,52.149
4.498,52.149
4.472,51.859
4.448,52.174
4.343,51.852
4.643,51.83
4.509,51.991
4.647,52.419
5.075,52.512
4.59,51.991
4.269,52.097
4.908,52.427
4.29,52.112
4.799,52.682
4.134,51.992
4.227,52.037
4.506,51.903
5.064,52.51
4.755,52.269
4.609,52.273
4.63,52.27
4.613,51.784
4.375,51.912
4.769,52.001
4.691,52.308
4.903,52.358
5.052,52.496
4.492,51.93
4.461,52.153
4.809,52.658
4.23,51.935
4.624,51.84
4.589,51.989
4.711,52.593
4.892,52.346
4.756,52.196
4.462,52.043
4.559,52.212
4.634,52.333
4.585,52.173
4.827,52.649
4.82,52.375
4.991,52.356
4.239,51.934
4.317,51.836
4.354,51.837
4.343,51.848
4.542,51.843
3.929,51.801
4.221,51.883
4.258,51.976
4.329,52.044
4.342,51.922
4.647,52.027
4.766,52.076
4.681,51.813
4.485,52.228
4.832,52.645
4.664,52.292
